loan_id,credit_score,dti_ratio,loan_amount,employment_length_yrs,default_event,months_to_event
37415,692,0.16710445144453143,10341,9,0,32.0
37416,728,0.36407619100173194,31000,1,0,21.0
37417,692,0.34995549230900064,5188,2,0,33.0
37418,661,0.05,5580,8,0,33.0
37419,639,0.07131507080858651,12309,4,0,33.0
37420,729,0.2588382413562751,14483,6,0,24.0
37421,704,0.08921848942084759,5000,7,0,36.0
37422,655,0.37071009931054727,25145,2,0,30.0
37423,725,0.05,17707,8,0,33.0
37424,657,0.1748104494185632,38926,2,0,28.0
37425,679,0.2707867620129744,27633,4,1,13.69884978819209
37426,649,0.39734936507395163,5210,8,1,15.429483220250997
37427,706,0.24957734736174242,20385,2,0,31.0
37428,630,0.281646595506139,11023,6,0,36.0
37429,665,0.26774813232791544,8766,1,0,20.0
37430,647,0.34406445591599416,10079,7,1,15.771053953894329
37431,693,0.28078526916860336,10187,9,0,35.0
37432,699,0.3237736972474311,8652,2,0,27.0
37433,624,0.3257515450355832,9184,5,1,14.725731653754448
37434,700,0.358958150612135,27916,0,0,21.0
37435,606,0.05,19731,10,0,29.0
37436,789,0.09787690193416841,11601,10,0,21.0
37437,654,0.3176643755369676,15605,5,1,14.34614119782057
37438,732,0.44636597350439466,23965,4,0,31.0
37439,690,0.2825219321563872,15589,9,0,36.0
37440,692,0.22422178693662573,5000,5,0,26.0
37441,621,0.34853668326952186,21904,6,0,35.0
37442,722,0.38214460729062666,15082,5,1,13.397901812801086
37443,682,0.31735353959966983,12264,0,0,29.0
37444,703,0.2464362412128703,7461,10,0,28.0
37445,675,0.25494813605155303,40000,5,1,16.000337388967452
37446,686,0.27630539197086773,6675,2,0,31.0
37447,635,0.38253155004749195,11890,4,0,27.0
37448,672,0.2920775500457606,17925,6,0,19.0
37449,659,0.29338762358365683,12583,10,0,36.0
37450,644,0.34558119901754875,23702,8,0,35.0
37451,686,0.24505339136757306,15289,6,0,26.0
37452,698,0.2757704944875203,19770,4,0,36.0
37453,692,0.446467510715781,14877,1,1,11.98287572223771
37454,674,0.18642249951033596,30859,2,0,36.0
37455,700,0.19297504780580624,9785,7,0,25.0
37456,692,0.16408218773357888,6403,8,0,23.0
37457,684,0.2815722775468516,15274,9,0,36.0
37458,688,0.2875549432291373,19791,2,1,13.920795152339785
37459,739,0.05831304521691688,13867,9,0,23.0
37460,619,0.346419464720738,18284,3,0,29.0
37461,664,0.14179778801433474,13829,4,0,20.0
37462,696,0.2950155764314658,15937,9,0,35.0
37463,600,0.2627255412252452,13506,8,0,28.0
37464,749,0.05,10455,10,0,34.0
37465,692,0.05,7729,7,0,33.0
37466,727,0.1378406765787269,10434,3,0,36.0
37467,735,0.36779207164793215,11513,9,0,28.0
37468,700,0.06261589239023463,26157,10,0,35.0
37469,568,0.36119037945475674,6613,3,1,12.197200589518525
37470,687,0.07337882193378384,10793,7,0,18.0
37471,690,0.05,17513,5,0,35.0
37472,625,0.279667685487873,21743,5,0,31.0
37473,590,0.24652705414190354,19615,0,0,30.0
37474,703,0.07403110312791514,5553,2,0,24.0
37475,617,0.12979869032761718,23100,8,1,11.921230092279064
37476,783,0.2805041809169463,20505,1,0,19.0
37477,693,0.21289248343314432,8682,6,0,22.0
37478,747,0.31206797073744824,10631,0,0,32.0
37479,681,0.21637325609602326,12565,4,0,33.0
37480,717,0.348702973027296,17037,1,0,25.0
37481,682,0.13533413898011853,29444,6,0,20.0
37482,730,0.30875898558461573,28056,7,0,21.0
37483,578,0.12320967419051873,28108,3,0,26.0
37484,724,0.2807580617868168,14701,1,0,28.0
37485,713,0.3139572716469485,17896,8,0,30.0
37486,672,0.1437095750380006,15698,8,0,26.0
37487,659,0.28780053062691374,13698,3,0,24.0
37488,665,0.3063717182838199,9374,7,0,31.0
37489,694,0.29997619812733,30337,2,0,29.0
37490,740,0.1753587479214083,14326,7,0,24.0
37491,653,0.213636299961031,5000,3,0,34.0
37492,594,0.42091799976974864,13503,2,1,13.64090218466924
37493,804,0.16151457585989631,15954,0,0,25.0
37494,713,0.264023320901881,17472,6,0,24.0
37495,660,0.22933885305141166,16385,3,0,30.0
37496,739,0.2837579730535211,8455,3,0,31.0
37497,726,0.39044311500970397,30162,1,0,26.0
37498,704,0.19083815856326844,13587,5,0,36.0
37499,656,0.2865285888041849,21041,1,0,26.0
37500,713,0.3208769631446803,17921,10,0,36.0
37501,734,0.21683770797617455,6550,5,0,31.0
37502,593,0.16512612050250358,13493,3,0,24.0
37503,691,0.26008370730851865,21982,0,0,34.0
37504,694,0.2522822769179387,11949,9,0,31.0
37505,693,0.08620929052927541,15034,8,0,23.0
37506,682,0.17134673249216073,16514,3,0,26.0
37507,739,0.32260756023464665,12226,5,0,21.0
37508,669,0.2049516107559513,19050,6,0,30.0
37509,679,0.2961457350955919,13346,10,1,12.408183875829836
37510,695,0.14494983680150056,12436,3,0,28.0
37511,671,0.2625373857389684,24603,8,0,29.0
37512,610,0.2623594064537639,19637,2,0,29.0
37513,690,0.2799146808686122,7383,4,0,28.0
37514,691,0.2122808032184563,10188,4,0,24.0
37515,661,0.26588119757491857,17255,5,0,29.0
37516,673,0.43951964951084027,22449,10,1,10.769669433951913
37517,521,0.2919456190739059,8171,1,0,36.0
37518,740,0.39723051231583745,21982,8,0,36.0
37519,725,0.23270050533291664,21248,7,0,32.0
37520,613,0.05,18518,5,0,36.0
37521,646,0.3251386925079941,8265,0,0,31.0
37522,752,0.4465271353010094,9310,8,1,13.176688520855068
37523,622,0.263803121297168,16792,10,1,13.056677068822498
37524,703,0.19292924724217744,20812,6,0,30.0
37525,655,0.2588930515090816,18561,7,0,31.0
37526,700,0.3666430016456928,11780,3,0,26.0
37527,682,0.2636428405363332,17766,3,0,31.0
37528,665,0.18250858811912848,39058,0,0,36.0
37529,699,0.1512922487880591,5000,0,0,36.0
37530,655,0.3214552920225397,13206,7,1,14.471372149017943
37531,590,0.5631568758080424,7640,10,0,31.0
37532,633,0.13302086430621754,13665,7,0,23.0
37533,627,0.312633126499571,20217,6,1,12.370571209075973
37534,599,0.31877470277758957,5000,2,0,29.0
37535,698,0.13787035335907843,19469,8,0,33.0
37536,671,0.3305560181402441,15252,10,1,13.58382016205208
37537,697,0.4535959355560696,7262,8,0,26.0
37538,706,0.3455162331764693,14840,10,0,22.0
37539,717,0.21334941768358337,6512,0,0,23.0
37540,700,0.11385180875116324,13526,7,0,36.0
37541,631,0.2947810287225242,21741,3,0,36.0
37542,708,0.23546300227789474,5000,8,0,36.0
37543,691,0.3157535329510621,12958,9,1,15.286883279581254
37544,789,0.22005696532665767,26963,5,0,28.0
37545,680,0.1585372979207881,15320,3,0,29.0
37546,699,0.25726577148649227,21149,7,0,24.0
37547,675,0.36646845894655183,12848,10,0,30.0
37548,682,0.3313661125007753,5324,4,0,31.0
37549,679,0.2218373285332997,5000,10,0,35.0
37550,658,0.13208420608915142,11400,10,0,36.0
37551,688,0.2209801925607436,32351,0,1,11.938476120619605
37552,711,0.21839239061395926,13800,10,0,31.0
37553,659,0.2449506403067141,10369,8,0,27.0
37554,721,0.44796004674201795,16693,0,0,26.0
37555,715,0.21898313386320145,9827,9,0,32.0
37556,635,0.26322476389605237,15237,3,0,29.0
37557,631,0.32772538323713646,16961,10,1,12.87710258380636
37558,702,0.30070980739237546,5000,0,0,36.0
37559,650,0.39656677830080334,25994,9,0,36.0
37560,627,0.19563268171668072,15588,3,0,30.0
37561,765,0.18371638146500047,27090,0,0,32.0
37562,631,0.21322403927165734,9637,1,0,23.0
37563,603,0.15702213991311592,8961,0,0,29.0
37564,640,0.2554336263935995,10720,9,0,25.0
37565,691,0.26562626143282914,8613,3,0,36.0
37566,683,0.21670995765660836,25082,2,0,22.0
37567,774,0.3046987180083774,16666,10,0,33.0
37568,641,0.30757836098522084,21428,1,0,36.0
37569,691,0.17698956447367128,17142,9,0,25.0
37570,736,0.30745650590349166,19463,8,0,36.0
37571,647,0.1346363814328575,14603,7,0,30.0
37572,715,0.1572341214166832,16176,1,0,35.0
37573,588,0.39308143043330407,16999,4,1,13.472820646203202
37574,767,0.2272727301765852,18742,4,0,17.0
37575,729,0.22976008754933883,10773,2,0,29.0
37576,645,0.4166962547737092,12822,2,0,30.0
37577,721,0.2675387280034983,18312,7,0,31.0
37578,745,0.22411927805412088,22499,4,0,29.0
37579,615,0.16003880905418877,29753,6,0,33.0
37580,650,0.2965339803983838,11481,9,0,33.0
37581,747,0.3949480766429445,10934,3,0,34.0
37582,683,0.24328804067189916,5000,2,1,14.070355926599774
37583,701,0.3788695860844385,20065,9,0,32.0
37584,683,0.23549565742823,19793,4,0,36.0
37585,724,0.17447268692114823,5227,9,0,36.0
37586,705,0.2014031252106214,15487,6,0,20.0
37587,685,0.17551214188165837,25289,1,0,31.0
37588,574,0.38773733178276293,9669,6,1,9.402836367843209
37589,712,0.36311519446663326,15829,4,0,36.0
37590,716,0.2889852502638334,12894,8,0,23.0
37591,618,0.05,16910,6,0,30.0
37592,621,0.39778108055114186,26244,9,0,30.0
37593,705,0.21186113012188507,22088,2,0,26.0
37594,689,0.18780979729102476,5000,8,0,36.0
37595,581,0.2166980238222442,22817,6,0,24.0
37596,638,0.2539876787858792,16651,7,0,27.0
37597,695,0.2930410763411521,14082,0,0,29.0
37598,713,0.35877094479561583,26631,0,0,30.0
37599,650,0.3028305826292811,8032,5,0,24.0
37600,672,0.2528824996024899,18972,1,0,29.0
37601,636,0.21283137161607688,10201,6,0,29.0
37602,746,0.1621991939733804,15655,1,0,30.0
37603,688,0.2880030388129543,7058,1,0,32.0
37604,646,0.3029607865485626,11239,0,0,25.0
37605,622,0.17363988952825443,20141,6,0,27.0
37606,616,0.1445863664964373,8370,8,0,23.0
37607,770,0.3283649610082748,9318,5,0,30.0
37608,671,0.2078041126183882,13267,4,0,35.0
37609,660,0.1332246259770532,26657,3,0,32.0
37610,669,0.15532770987903793,5000,10,0,36.0
37611,648,0.3016212164572567,5000,7,0,36.0
37612,674,0.40716114842016055,12152,6,0,20.0
37613,681,0.3515594855482499,5000,6,0,27.0
37614,680,0.062186886385030685,16607,1,0,29.0
37615,616,0.2403779834108955,11912,5,0,36.0
37616,724,0.3316004958635627,9331,3,0,32.0
37617,652,0.10242394152884414,24877,1,0,30.0
37618,647,0.41188256078292274,14885,8,1,12.72940643397038
37619,644,0.069848876668296,25828,9,0,23.0
37620,627,0.31048327190264596,21895,2,0,36.0
37621,693,0.21494841605324433,5000,1,0,29.0
37622,724,0.2718263238181121,11661,4,0,29.0
37623,643,0.2585840102434353,5000,3,0,29.0
37624,587,0.1624652841659776,16589,7,0,30.0
37625,628,0.30357865925545163,20631,9,1,14.580966582229248
37626,657,0.227329378170158,21102,1,0,19.0
37627,618,0.3083127633694171,10276,10,1,11.720181652432105
37628,650,0.1849595254325594,24230,5,0,18.0
37629,652,0.22559343862186484,8102,10,0,30.0
37630,679,0.3056605273157814,12399,7,0,24.0
37631,607,0.17768383666564785,13599,6,0,23.0
37632,709,0.3671376812900004,35898,9,1,16.908397579280507
37633,763,0.2795312129335215,12326,10,0,33.0
37634,751,0.4482878049867505,11747,0,0,22.0
37635,650,0.23359376517976627,17609,7,0,31.0
37636,713,0.2773166485247891,7599,9,0,35.0
37637,707,0.2274473845036699,19105,10,0,24.0
37638,677,0.2505681769123315,6342,6,0,24.0
37639,688,0.30555654772929813,5000,3,0,29.0
37640,714,0.41184077683739806,14490,10,1,13.164572051979526
37641,724,0.3930994841031109,22915,3,0,36.0
37642,639,0.3281040232336341,5000,7,1,15.599401686718
37643,717,0.1432594178909775,15271,3,0,33.0
37644,763,0.21315047873366968,7996,4,0,36.0
37645,724,0.30844680313801265,19761,8,0,31.0
37646,756,0.1704088789181147,17949,7,0,21.0
37647,550,0.24835234042292959,13476,5,1,18.694228799686847
37648,709,0.2660498075350709,16393,6,0,21.0
37649,693,0.4320366298388299,31018,0,0,31.0
37650,731,0.2342798122386517,26581,8,0,30.0
37651,623,0.0926776974429601,7494,9,0,30.0
37652,654,0.32706460269051624,7493,10,0,35.0
37653,725,0.3544882456956365,14305,6,0,26.0
37654,627,0.4778625090679253,5000,2,0,28.0
37655,692,0.2059812265700546,13862,10,0,28.0
37656,679,0.11271827281690851,24236,1,0,23.0
37657,670,0.28526072717588613,21087,1,1,16.299278234926206
37658,708,0.3024351667934313,15431,3,0,29.0
37659,624,0.30784017180531276,23443,10,1,13.697358098820681
37660,640,0.20965329782799294,9622,1,0,36.0
37661,673,0.2928264665785895,31670,0,0,32.0
37662,619,0.26066482609200387,12717,10,1,9.630094732820302
37663,741,0.19368080488127382,11225,3,0,27.0
37664,640,0.14030975040665575,6528,7,0,25.0
37665,719,0.21764381628457305,14189,1,0,26.0
37666,636,0.24324902054857778,28145,4,0,36.0
37667,715,0.3186835736586881,24322,1,0,29.0
37668,599,0.24685028809435633,6675,8,0,33.0
37669,750,0.19879515471592124,34873,4,0,31.0
37670,736,0.30368254418453405,15507,4,0,28.0
37671,652,0.24274463480058012,8588,3,0,27.0
37672,638,0.18051100218229207,21007,2,0,30.0
37673,702,0.28407430101637887,21289,6,0,15.0
37674,603,0.3168122123567203,14242,0,0,31.0
37675,681,0.24109493455983685,10508,3,0,36.0
37676,639,0.4149956700990251,17653,4,1,14.656008009019237
37677,667,0.3735573964782422,16630,6,0,34.0
37678,647,0.302135048073567,12298,0,0,33.0
37679,640,0.2135028787300949,26014,5,0,29.0
37680,765,0.06798960560483455,23861,3,0,24.0
37681,719,0.12834775617678898,30278,8,0,33.0
37682,606,0.3390209573986699,16097,6,1,10.289733184628052
37683,636,0.15762178849889946,13885,0,0,34.0
37684,722,0.29101078980657935,21365,6,0,27.0
37685,728,0.16060983461689327,15011,1,0,36.0
37686,610,0.23191765408106646,15722,6,1,11.212556159378885
37687,714,0.20196011327926194,21165,6,0,32.0
37688,693,0.33363978953616474,8472,0,0,35.0
37689,582,0.3406526766999544,10574,7,1,13.555298681689793
37690,659,0.08827871775381156,30894,1,0,19.0
37691,673,0.38494661461271845,23697,5,0,23.0
37692,682,0.22382597560299988,5000,2,0,36.0
37693,613,0.3585850484169382,8976,1,0,29.0
37694,641,0.3815384253468654,28057,8,0,22.0
37695,648,0.19362491953143535,10204,8,0,32.0
37696,653,0.41200418575702497,13287,1,1,10.11724647544741
37697,654,0.07115541648891247,9146,0,0,32.0
37698,673,0.14642883515539687,18860,8,0,24.0
37699,695,0.20816774261583426,5000,3,0,29.0
37700,768,0.14670028003020255,10611,8,0,30.0
37701,723,0.10535435207134093,18205,7,0,29.0
37702,745,0.3526127009118739,33756,9,0,25.0
37703,655,0.20526017174639435,12144,4,0,26.0
37704,629,0.2578370352482228,12769,2,0,36.0
37705,720,0.31765289825314524,40000,8,0,32.0
37706,679,0.3590454154812815,5000,10,0,26.0
37707,716,0.4051541425050034,13633,4,0,25.0
37708,635,0.16270946915519552,6125,4,0,28.0
37709,712,0.4047236065160718,7543,7,0,31.0
37710,671,0.26616849449669433,19444,9,0,26.0
37711,656,0.2668271903244886,12582,6,0,20.0
37712,661,0.22214511872605844,21556,3,0,33.0
37713,704,0.2808814433778204,19595,6,0,28.0
37714,718,0.4043702770283645,5000,6,0,29.0
37715,661,0.31574899349412006,5000,6,0,27.0
37716,697,0.35988268548714786,21177,3,1,14.185867199075156
37717,697,0.16299597271508687,5000,3,0,29.0
37718,716,0.20679205499676587,8058,7,0,36.0
37719,729,0.2582585753520149,16909,7,1,9.233298942886366
37720,770,0.3004326035892853,22169,10,0,28.0
37721,656,0.28457303566668074,14265,3,0,27.0
37722,753,0.42978538122580895,24371,8,1,11.052934586856821
37723,685,0.18341388357441135,9799,10,0,30.0
37724,625,0.2966370016428135,19412,6,0,34.0
37725,647,0.3009311364947072,11542,9,0,35.0
37726,703,0.20991605407037162,21174,2,0,21.0
37727,716,0.24350161394169367,12466,2,0,30.0
37728,629,0.18369286993227593,12883,10,0,34.0
37729,641,0.27954988108786877,22040,10,1,14.257087793026171
37730,653,0.1181480939675435,17821,7,1,17.95441212777124
37731,636,0.419155353560472,6439,9,0,33.0
37732,585,0.22560047463963687,34889,9,0,26.0
37733,569,0.17865809123763954,5000,2,0,32.0
37734,660,0.07625828839008758,5000,7,0,36.0
37735,692,0.2145608871308412,25101,10,0,32.0
37736,712,0.22630250107284788,23755,8,0,27.0
37737,611,0.2805738465763959,18447,3,0,34.0
37738,612,0.22903500993582446,12357,0,0,31.0
37739,653,0.5396413965005861,12485,2,0,12.0
37740,680,0.12297584331929307,16124,6,0,25.0
37741,730,0.31140038435206174,13511,4,0,24.0
37742,715,0.2905974200543475,9272,2,0,30.0
37743,661,0.11522382600577567,17116,8,0,23.0
37744,698,0.21743726970453073,21209,5,0,24.0
37745,637,0.48490986457768076,13481,7,1,12.90868502607667
37746,683,0.19767385499316725,21819,5,0,25.0
37747,676,0.452060802374692,13326,3,1,13.211354664857076
37748,750,0.23893369853780821,11529,10,0,26.0
37749,704,0.2532480591571709,16108,7,0,31.0
37750,641,0.21254128830974703,27466,0,0,21.0
37751,641,0.15072416405732794,19239,9,0,30.0
37752,663,0.1286277491819418,26264,1,0,26.0
37753,601,0.18933596857838794,12559,6,0,21.0
37754,668,0.3252617980538259,17755,6,0,34.0
37755,672,0.3041226485526737,22843,0,1,15.041525924778039
37756,703,0.21293031783157215,9883,2,0,29.0
37757,710,0.4379280146483384,5000,4,0,22.0
37758,684,0.16570190171183494,5011,9,0,25.0
37759,598,0.2957740842233243,22167,9,1,12.124648554170914
37760,618,0.11917803472221876,30889,3,0,28.0
37761,649,0.2802023694623907,9340,4,0,26.0
37762,712,0.30150362585297563,8616,8,1,14.37661980690479
37763,710,0.23034055463483472,34396,7,0,24.0
37764,667,0.25447182016367037,5000,9,0,36.0
37765,797,0.20232456226336204,24619,0,0,36.0
37766,758,0.3430533607929306,19071,8,0,15.0
37767,741,0.337499623987883,15583,10,0,36.0
37768,715,0.2938319692581211,16078,7,0,21.0
37769,702,0.3200321983625844,16627,2,0,34.0
37770,699,0.3052825429133974,16066,10,0,33.0
37771,589,0.2089515420604407,18785,8,1,13.581956412383683
37772,627,0.2855939019358454,5000,8,1,11.435667971690021
37773,668,0.325385185879005,16845,5,0,36.0
37774,686,0.22955977883640558,21639,10,0,36.0
37775,673,0.30700459659683677,6709,5,0,36.0
37776,693,0.11784175491039536,21219,4,0,36.0
37777,574,0.1314821788960793,16564,5,0,29.0
37778,705,0.258303514654451,9014,8,0,28.0
37779,683,0.21875448226018412,7085,10,0,27.0
37780,670,0.36005542352237646,6234,0,0,28.0
37781,726,0.23156797547148172,5000,6,0,17.0
37782,627,0.3648628107614723,5204,1,1,14.05312582921748
37783,668,0.24738342738865404,13632,4,0,22.0
37784,694,0.2851082953073611,19674,2,0,33.0
37785,637,0.2078807832023195,32939,3,0,21.0
37786,579,0.23797231053486445,15859,7,1,16.435741297047365
37787,622,0.1769610309113672,5000,7,0,24.0
37788,676,0.14397850522154224,21611,4,0,29.0
37789,667,0.34300613730928864,17571,8,0,34.0
37790,679,0.35750625453860035,19211,10,0,28.0
37791,647,0.3430903888641409,18066,1,0,32.0
37792,614,0.3608516376187733,9697,0,0,30.0
37793,686,0.2716026811113346,19494,10,1,12.093407360998105
37794,671,0.20604362842473647,19890,1,0,36.0
37795,711,0.18010283172487854,6499,4,0,31.0
37796,642,0.0744675850349577,16697,0,0,22.0
37797,578,0.3035630640075608,14725,4,1,16.539556594900905
37798,549,0.2628148427894158,19837,1,0,27.0
37799,659,0.2877310057747672,34158,7,0,25.0
37800,686,0.31021998518162447,13771,2,0,33.0
37801,668,0.3887404444916725,25814,1,0,29.0
37802,651,0.21715753679809843,5291,7,0,17.0
37803,600,0.29775924019692124,17767,7,1,14.847201586526863
37804,585,0.20029473353915928,16107,3,0,27.0
37805,698,0.07943336421734264,15664,5,0,28.0
37806,668,0.23229712264443134,5029,6,0,20.0
37807,661,0.3960093899278078,27654,3,1,14.61287856658154
37808,602,0.23162664773933783,20307,10,0,26.0
37809,631,0.1612396615686167,15082,1,0,21.0
37810,682,0.28848427650663294,9874,6,1,14.4918106048281
37811,694,0.3389999897052563,18183,3,0,29.0
37812,671,0.30116305152798617,22500,2,0,28.0
37813,748,0.3855362532343372,12830,1,0,33.0
37814,651,0.15645562730318327,15149,6,0,23.0
37815,744,0.38890491751834505,17043,6,0,30.0
37816,690,0.05,6878,6,0,36.0
37817,685,0.05,5000,4,0,24.0
37818,726,0.10369871229546355,8811,1,0,28.0
37819,648,0.2980197393089179,6849,4,0,28.0
37820,663,0.09911766840517149,15995,9,0,36.0
37821,618,0.1861679028507063,23064,2,0,24.0
37822,726,0.20765723962605992,15435,7,0,30.0
37823,696,0.3246337777721538,8907,4,0,32.0
37824,734,0.3778143115446397,8843,9,0,30.0
37825,690,0.3402075805182747,11839,2,0,31.0
37826,735,0.10692164497645967,26147,0,0,20.0
37827,642,0.267867870974606,6288,4,0,33.0
37828,729,0.21295152582614307,14995,0,0,36.0
37829,660,0.23362886762717297,11324,4,0,36.0
37830,680,0.2434289894022609,17434,8,0,31.0
37831,716,0.2035850791134599,11511,9,0,36.0
37832,796,0.17742492449970376,14980,7,0,32.0
37833,721,0.2051695422610475,5000,1,0,24.0
37834,725,0.18086645344395874,5000,1,0,21.0
37835,652,0.3516263115456272,13028,3,0,26.0
37836,687,0.2436033835300953,11537,5,0,35.0
37837,675,0.3510298575897914,14026,5,0,33.0
37838,750,0.3592969171162156,14691,10,0,35.0
37839,672,0.3885683414801232,19854,4,0,26.0
37840,746,0.12421563281074949,9909,3,0,24.0
37841,614,0.2762758990952514,8163,4,0,30.0
37842,749,0.1258858732451786,27166,9,0,35.0
37843,636,0.4336918904625902,21937,6,0,36.0
37844,722,0.308886617924908,17801,2,0,33.0
37845,636,0.2030549236108597,15302,4,0,36.0
37846,710,0.21847849629807162,28254,1,0,26.0
37847,631,0.33393445088591717,14474,8,0,34.0
37848,731,0.21316391485781358,20048,10,0,30.0
37849,722,0.11428191285580577,22213,0,0,23.0
37850,649,0.29496909667972737,27796,2,0,21.0
37851,708,0.3732913954703989,26429,3,0,28.0
37852,727,0.24268690272881996,9303,5,0,36.0
37853,633,0.3250135935703063,14384,9,1,10.325238185733093
37854,628,0.1908474229937618,12713,4,0,26.0
37855,626,0.262588228413468,7739,3,0,25.0
37856,619,0.2599854673946892,12773,0,0,27.0
37857,626,0.21497060916389343,5000,0,0,25.0
37858,726,0.15554467022955298,16005,3,0,29.0
37859,707,0.1770348891949613,5000,10,0,28.0
37860,595,0.1814811097969254,19755,7,0,35.0
37861,654,0.2040422895059033,6190,4,0,32.0
37862,622,0.23632434804046717,5606,1,1,13.422090855122427
37863,723,0.2644472881695896,21440,10,0,21.0
37864,657,0.2642912402771039,13471,8,0,23.0
37865,602,0.23974608422105378,11820,1,0,36.0
37866,688,0.25148175573802906,7189,9,0,19.0
37867,710,0.16433789538378096,8993,10,0,25.0
37868,632,0.26910035917505587,24677,10,1,11.419336144691375
37869,666,0.09339683974847725,16928,0,0,28.0
37870,634,0.14885495507373883,20594,5,0,26.0
37871,742,0.14595125952781585,5000,5,0,34.0
37872,658,0.19289531013645242,26362,0,0,28.0
37873,643,0.27892465805788597,11478,8,1,12.788365367977514
37874,677,0.26744343608667315,5389,5,1,11.310538605168015
37875,669,0.2773232199341422,11428,5,0,36.0
37876,714,0.3308945121254323,21519,0,0,23.0
37877,740,0.26805357376410593,21178,3,0,19.0
37878,741,0.14930496039303257,6475,8,0,34.0
37879,660,0.2529786371903415,14479,5,0,28.0
37880,695,0.15669569296483624,11049,7,0,28.0
37881,754,0.21652700972462874,8976,2,0,27.0
37882,756,0.28979406769046295,34251,5,0,31.0
37883,636,0.2331077210465458,11876,3,0,29.0
37884,709,0.31427904723706473,26132,0,0,35.0
37885,701,0.2508345521237295,15420,6,0,23.0
37886,726,0.09857417567474135,13130,6,0,33.0
37887,742,0.21052554250070302,26621,10,0,36.0
37888,627,0.3135330147784086,28015,10,0,32.0
37889,645,0.29565185472235755,13037,0,0,26.0
37890,725,0.1428384965802129,25394,2,0,26.0
37891,687,0.20396724026263985,13741,0,0,27.0
37892,568,0.2706769401600736,15363,8,1,11.72420271068368
37893,596,0.19778224670082814,17800,9,1,11.884633007104163
37894,713,0.21608733717851117,22329,3,0,33.0
37895,721,0.2748854961244321,29019,4,0,29.0
37896,612,0.4332658802833819,8308,10,1,15.598621034845491
37897,734,0.2809982220585251,16665,0,0,33.0
37898,670,0.3193170653080413,5000,8,0,26.0
37899,628,0.16129894501019015,11815,9,0,34.0
37900,651,0.1255081721044819,16785,2,0,28.0
37901,618,0.16245736427723156,11531,4,0,35.0
37902,649,0.23245240114738674,22418,0,0,22.0
37903,586,0.272684376770765,22242,2,1,14.712748720355984
37904,676,0.29804551737543306,28091,3,0,28.0
37905,709,0.3391352292539955,7332,7,0,27.0
37906,612,0.3757618909329042,23960,7,1,12.532852054408018
37907,680,0.05,5000,6,0,30.0
37908,639,0.1519025214152804,12521,8,0,36.0
37909,713,0.41633674806085214,9672,9,1,12.88890739951543
37910,564,0.2849087257477069,20384,4,0,28.0
37911,715,0.23932185306506956,5000,1,0,30.0
37912,589,0.05,18413,0,0,35.0
37913,669,0.12046644494394211,5000,7,0,29.0
37914,644,0.33847368798417926,16535,10,0,30.0
37915,661,0.20315608070383884,16960,3,0,32.0
37916,603,0.30447655880181335,12711,5,1,16.230810191551598
37917,763,0.20995195376247375,24153,2,0,27.0
37918,615,0.46819350563447476,8341,6,0,25.0
37919,619,0.24559333659227753,18102,6,1,14.72676974688489
37920,769,0.10100632331413081,15806,10,0,27.0
37921,696,0.3080401083402643,27419,10,0,31.0
37922,617,0.2574838320976163,5000,2,0,23.0
37923,673,0.18774273927827756,27671,1,0,32.0
37924,668,0.2700538257982157,24812,2,0,36.0
37925,595,0.354604370103873,18079,6,1,10.50616203675689
37926,642,0.2260483306792461,15459,8,1,15.523726562318847
37927,678,0.15450008642722637,10753,8,0,31.0
37928,743,0.2706887987001932,12530,9,0,26.0
37929,670,0.185798172717267,10022,1,0,36.0
37930,674,0.28276356013528303,5309,1,0,29.0
37931,639,0.3766999317389536,20551,1,0,22.0
37932,734,0.13577809029696838,22706,1,0,26.0
37933,725,0.0653975114158384,27105,8,0,28.0
37934,719,0.4792587541767893,14090,1,0,22.0
37935,685,0.2632918657463498,21814,6,1,15.848186606981244
37936,600,0.12535333004375937,5000,9,0,25.0
37937,734,0.14986682898956244,14080,0,0,36.0
37938,682,0.2025158945968474,13125,0,0,32.0
37939,664,0.28020776433315175,17415,4,0,27.0
37940,702,0.05,7636,9,0,25.0
37941,691,0.31987289860951973,11333,7,0,28.0
37942,626,0.1812927753797365,8806,9,0,16.0
37943,663,0.3983225862013222,22258,0,0,27.0
37944,584,0.2886105795014503,14156,3,1,15.63406063310787
37945,684,0.33944112030961593,15315,4,0,30.0
37946,746,0.2265914361591104,8635,8,0,34.0
37947,590,0.2745265221451287,22003,10,0,28.0
37948,686,0.3884275814713762,18804,4,0,36.0
37949,713,0.1647844390318334,15265,6,0,25.0
37950,720,0.2942106183544361,8089,4,0,31.0
37951,642,0.30359524230730334,16114,3,1,11.310475759968401
37952,624,0.38624598516134206,19837,2,0,22.0
37953,650,0.18591480780837755,25728,0,0,25.0
37954,739,0.16515963816181392,21413,7,0,30.0
37955,594,0.36892012885175823,11272,10,0,36.0
37956,619,0.22749307379156564,5000,8,0,31.0
37957,657,0.16011475920578955,19774,9,0,26.0
37958,631,0.2004556108029442,5093,6,1,13.035583305382525
37959,677,0.11143731297095551,14030,2,0,36.0
37960,750,0.24721160766064365,16955,10,0,33.0
37961,619,0.05,12924,0,0,32.0
37962,672,0.2765855208049662,17475,5,0,36.0
37963,679,0.09581565060736767,5000,9,0,28.0
